reconciliation_id,raw_scientific_name,normalized_scientific_name,raw_family,normalized_family,canonical_scientific_name,canonical_family,reconciliation_status,reconciliation_reason,confidence,evidence_source,evidence_reference,review_required,source_page_url
bcf1bffafa390b2b,Leea asiatica (L.) Ridsdale.,leea asiatica (l.) ridsdale.,Leeaceae,leeaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
d7801a287e06841a,Leea AEQUATA L.,leea aequata l.,Leeaceae,leeaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
feda4c9d4c0a8bb3,Lawsonia INERMIS L.,lawsonia inermis l.,Lythraceae,lythraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
e794b7569f63a83c,Launaea SARMENTOSA (Willd.) Sch.-Bip.,launaea sarmentosa (willd.) sch.-bip.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
8e110f6105dba7ab,Launaea ASPLENIIFOLIA Hook. f.,launaea aspleniifolia hook. f.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
dbcfc03b71460949,Lasia SPINOSA (L.) Thw.,lasia spinosa (l.) thw.,Araceae,araceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
ef236cba9387852b,Dendrocnide sinuata (Blume) Chew.,dendrocnide sinuata (blume) chew.,Urticaceae,urticaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
bbeedcc5c642c309,Lantana CAMARA L.,lantana camara l.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=45
929efff95e60a537,Lannea COROMANDELICA (Houtt.) Merr.,lannea coromandelica (houtt.) merr.,Anacardiaceae,anacardiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
12beccf235ee5ac4,Lagerstroemia speciosa (L.) Pers.,lagerstroemia speciosa (l.) pers.,Lythraceae,lythraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
5a3f435e55f9f234,Lagerstroemia INDICA L.,lagerstroemia indica l.,Lythraceae,lythraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
7bbc1d95ff1fdfcf,Lageneria SICERARIA (Molina) Standl.,lageneria siceraria (molina) standl.,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
2139380806e1a8f9,Lablab PURPUREUS (L.) Sweet.,lablab purpureus (l.) sweet.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
ef312bcff1bd3014,Bryophyllum pinnatum (Lam.) Oken.,bryophyllum pinnatum (lam.) oken.,Crassulaceae,crassulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
26b72bf12cfe0e47,Kaempferia ROTUNDA L.,kaempferia rotunda l.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
abfa13ecb6b86599,Kaempferia PARVIFLORA Wall.,kaempferia parviflora wall.,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
1c2d01d92f14eff7,Alpinia sessilis J.Koenig,alpinia sessilis j.koenig,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
0ffdaf0e51ed3acf,justicia JAPONICA Thunb.,justicia japonica thunb.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=46
34fdd1ee6e8dbec8,Justicia GENDARUSSA Burm.,justicia gendarussa burm.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
b3ebf24d01a1e358,Jatropha GOSSYPIFOLIA L.,jatropha gossypifolia l.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
124dc93b4491a3c3,. JATROPHA CURCAS L.,. jatropha curcas l.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
a172a847dd05ac79,Jasminum SCANDENS Vahl.,jasminum scandens vahl.,Oleaceae,oleaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
cdee556796349c03,Jasminum SAMBAC (L.) Ait.,jasminum sambac (l.) ait.,Oleaceae,oleaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
8acf01ce3e422973,Jasminum ANGUSTIFOLIUM Vahl.,jasminum angustifolium vahl.,Oleaceae,oleaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
8f4dd8ca5cd8870d,Ixora NIGRICANS R. Br. ex Wight & Arn.,ixora nigricans r. br. ex wight & arn.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
c31c293d786755fe,Ixora CUNEIFOLIA Roxb.,ixora cuneifolia roxb.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
f957d8f2c4577cfb,Ixora COCCINEA L.,ixora coccinea l.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
f1c3e557dce52a69,Ixora pavetta Andr.,ixora pavetta andr.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=47
1e267e524e841b00,Isodon LOPHANTHOIDES (Buch.-Ham. ex D. Don.) Hara,isodon lophanthoides (buch.-ham. ex d. don.) hara,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
f9c2fbe79ecdccc3,ipomoea QUAMOCLIT L.,ipomoea quamoclit l.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
222708784cbb9115,Ipomoea PES -TIGRIDIS L.,ipomoea pes -tigridis l.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
97ac19ab93d4f61e,Ipomoea PES-CAPRAE (L.) R.Br.,ipomoea pes-caprae (l.) r.br.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
021a448cb9a11a89,Ipomoea OBSCURA Ker-Gawl.,ipomoea obscura ker-gawl.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
d3320e26997a441b,Ipomoea MAXIMA (L.f.) Don. ex. Sweef.,ipomoea maxima (l.f.) don. ex. sweef.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
e31ee61c4416c1cf,Ipomoea MAURITIANA Jacq.,ipomoea mauritiana jacq.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
ae6dc065e16a90fd,Ipomoea BATATUS (L.) Lamk.,ipomoea batatus (l.) lamk.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
6c5959d0513b361f,Ipomoea AQUATICA Forsk.,ipomoea aquatica forsk.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
aff95fef24d9974a,Ipomoea ALBA L.,ipomoea alba l.,Convolvulaceae,convolvulaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=48
a9d6bb118d294797,Indigofera TINCTORIA L.,indigofera tinctoria l.,Fabaceae,fabaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
0b81fefb6a87047c,Imperata CYLINDRICA Rausch.,imperata cylindrica rausch.,Poaceae,poaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
4d5c167c7390ca75,Impatiens BALSAMINA L.,impatiens balsamina l.,Balsaminaceae,balsaminaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
2a033d3e2348e02e,Ichnocarpus FRUTESCENS (L.) R. Br.,ichnocarpus frutescens (l.) r. br.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
6cee2132cb38dc3d,Hyptis SUAVEOLENS (L.) Poit.,hyptis suaveolens (l.) poit.,Lamiaceae,lamiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
715df0671acacc75,Hypericum JAPONICUM Thunb.,hypericum japonicum thunb.,Hypericaceae,hypericaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=49
ccc1066a95383f74,Hymenodictyon ORIXENSIS (Roxb.) Mabberly,hymenodictyon orixensis (roxb.) mabberly,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
451bc6e0e49e90d5,Hygroryza ARISTATA (Retz.) Nees.,hygroryza aristata (retz.) nees.,Poaceae,poaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
b5f553e1261e6ec4,Hygrophila AURICULATA (Schum.) Heyne.,hygrophila auriculata (schum.) heyne.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
2815d2e47e228aab,Hydrolea ZEYLANICA Vahl.,hydrolea zeylanica vahl.,Hydrophyllaceae,hydrophyllaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=49
45c63592ff92d782,Hydnocarpus KURZII (King.) Warb.,hydnocarpus kurzii (king.) warb.,Flacourtiaceae,flacourtiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
4750200e5e39c14b,Hybanthus ENNEASPERMUS (L.) F. Muell.,hybanthus enneaspermus (l.) f. muell.,Violaceae,violaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
4c7910722cf3c7f8,Hoya PARASITICA Wall.,hoya parasitica wall.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
eec8f6b5d4bfb915,Hopea ODORATA Roxb.,hopea odorata roxb.,Dipterocarpaceae,dipterocarpaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
37280784747b9816,Homalomena aromatica (Spreng.) Schott.,homalomena aromatica (spreng.) schott.,Araceae,araceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
1d7e03e79af0e514,Holarrhena PUBESCENCE (Buch.-Ham.) Wall.,holarrhena pubescence (buch.-ham.) wall.,Apocynaceae,apocynaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
98f2c179993f5ba7,Hiptage BENGHALENSIS (L.) Kurz.,hiptage benghalensis (l.) kurz.,Malphigiaceae,malphigiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
95fae3323d94322e,Hibiscus TILLIACEUS L.,hibiscus tilliaceus l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
91e7e5faa044cf76,Hibiscus SURATTENSIS L.,hibiscus surattensis l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
d72c0d887f8b2b0c,Hibiscus SABDARIFFA L.,hibiscus sabdariffa l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=50
47441732b5f7b632,Hibiscus ROSA-SINENSIS L.,hibiscus rosa-sinensis l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
f64fdcabbb56ac41,Hibiscus MUTABILIS L.,hibiscus mutabilis l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
cc3108e47e8fcc99,Hibiscus CANABINUS L.,hibiscus canabinus l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
f0a6b0ca58541a09,Schefflera hypoleuca (Kurz) Harms.,schefflera hypoleuca (kurz) harms.,Araliaceae,araliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
ebe8db1444fdc98e,Hemigraphis HIRTA (Vahl.) And.,hemigraphis hirta (vahl.) and.,Acanthaceae,acanthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
99b03ca76078d9bf,Hemidesmus INDICUS (L.) R. Br.,hemidesmus indicus (l.) r. br.,Asclepiadaceae,asclepiadaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
072ab7120ea47633,Helminthostachys ZEYLANICA L.,helminthostachys zeylanica l.,Helminthostachyaceae,helminthostachyaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
178721413b63dabc,Heliotropium INDICUM L.,heliotropium indicum l.,Boraginaceae,boraginaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
e6abf04952b9a51b,Helicteres ISORA L.,helicteres isora l.,Sterculiaceae,sterculiaceae,,,POTENTIAL_DUPLICATE,Normalized scientific name appears 2 times. Original change type: CASE_ONLY.,MEDIUM,NONE,,TRUE,https://mpbd.cu.ac.bd/plants.php?pageno=51
0128ae24fd439c54,Helianthus ANNUS L.,helianthus annus l.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=51
75dcee7250803dee,Hedyotis SCANDENS Roxb.,hedyotis scandens roxb.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
e33b9548bbf417a6,Oldenlandia diffusa (Willd.) Roxb.,oldenlandia diffusa (willd.) roxb.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
4f3c3334c0d0aade,Oldenlandia corymbosa L.,oldenlandia corymbosa l.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
266d5b7dcfd9472b,Hedychium CORONARIUM Koenig,hedychium coronarium koenig,Zingiberaceae,zingiberaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
0211dee47719876b,Peristylus constrictus (Lindl.) Lindl.,peristylus constrictus (lindl.) lindl.,Orchidaceae,orchidaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
bf5c052e26ca1c6c,Gynocardia ORORATA R. Br.,gynocardia ororata r. br.,Flacourtiaceae,flacourtiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
3aa8ba4643c5ba5c,Gymnopetalum chinense (Lour.) Merr.,gymnopetalum chinense (lour.) merr.,Cucurbitaceae,cucurbitaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
75bdc89b34ed2ab6,Grewia asiatica L.,grewia asiatica l.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
aff12816476eeaaa,Grewia SCLEROPHYLLA Roxb. ex Don.,grewia sclerophylla roxb. ex don.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
3f2192a6fc976836,Grewia nervosa (Lour.) Panigrahi.,grewia nervosa (lour.) panigrahi.,Tiliaceae,tiliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=52
1b34759babe79b99,Grangea MADERESPATANA (L.) Poir.,grangea maderespatana (l.) poir.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
efaee0589c34a454,Gossypium HERBACIUM L.,gossypium herbacium l.,Malvaceae,malvaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
272753d497033423,Gomphrena GLOBOSA L.,gomphrena globosa l.,Amaranthaceae,amaranthaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
35356c28e0c57f57,Gnetum MONTANUM Markgraf,gnetum montanum markgraf,Gnetaceae,gnetaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
3273b99ea3aadfd1,Laphangium luteoalbum (L.) Tzvelev.,laphangium luteoalbum (l.) tzvelev.,Asteraceae,asteraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
327b09c76af2313d,Glycosmis PENTAPHYLLA (Retz.) A. DC.,glycosmis pentaphylla (retz.) a. dc.,Rutaceae,rutaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
3f3e3ef0f2b79ce4,Gmelina ARBOREA L.,gmelina arborea l.,Verbenaceae,verbenaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
3d90b2642a8f58e6,Gloriosa SUPERBA L.,gloriosa superba l.,Liliaceae,liliaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
16d44deb4104c6fa,Glochidion LANCEOLARIUM (Roxb.) Dalz.,glochidion lanceolarium (roxb.) dalz.,Euphorbiaceae,euphorbiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
fb8b4314141daaa4,Glinus OPPOSITIFOLIUS (L.) A. DC.,glinus oppositifolius (l.) a. dc.,Molluginaceae,molluginaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=53
2a638e2ba04c4050,Garuga PINNATA Roxb.,garuga pinnata roxb.,Burseraceae,burseraceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=54
def78cd369093185,Gardenia RESINIFERA Roth.,gardenia resinifera roth.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=54
da7f7a7ed7caa357,Gardenia JASMINOIDES Ellis.,gardenia jasminoides ellis.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=54
80446779b4fa636b,Gardenia CORONARIA Ham.,gardenia coronaria ham.,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=54
ca59865a9ba27e90,Ceriscoides campanulata (Roxb.) Tirveng,ceriscoides campanulata (roxb.) tirveng,Rubiaceae,rubiaceae,,,NORMALIZED_ONLY,Scientific name change: CASE_ONLY. Family change: CASE_ONLY.,HIGH,NONE,,FALSE,https://mpbd.cu.ac.bd/plants.php?pageno=54
