inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
LFRQDTGNFOZLCA,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
LFWHFZJPXXOYNR,training_pool,2,6.550000000000001,6.16,6.94,False,False,1.0,1.0
LGGOJTFFASIAEW,training_pool,1,7.11,7.11,7.11,False,False,1.0,1.0
LGKLGEAOVKHAOQ,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
LGLNOLKJZSIGPL,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
LHPHUWHRXSEAME,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
LHPRYOJTASOZGJ,flora,1,6.3,6.3,6.3,False,False,1.0,1.0
LHXILNAQPGRTDA,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
LILPTCHQLRKZNG,training_pool,3,5.33,4.58,5.37,False,False,0.0,1.0
LIYDQWDBNPWLMK,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
LIZFYTAPXBZGBM,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
LJDAHEPYRINDLT,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
LJNRMZTVMWCJOD,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
LJQZWLHYDKWZIL,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
LJYGBCRIWRHWJR,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
LKDQUKKEOTYRQL,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
LLTQIUGVKZYADU,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
LLTXARCQIUWLCF,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
LLUUVZZXTDQWCM,training_pool,1,6.23,6.23,6.23,False,False,1.0,1.0
LLZZRIPYAFNCRW,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
LMLIBGCGVNECIP,training_pool,1,7.22,7.22,7.22,False,False,1.0,1.0
LMPGKAHRTFPCEF,training_pool,1,5.12,5.12,5.12,False,False,0.0,1.0
LMUWOKDQRWCEQQ,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
LNPDTQAFDNKSHK,training_pool,2,4.515000000000001,4.46,4.57,False,False,0.0,0.0
LNSVFPNEGUVNHH,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
LOPOBSJDASSEKN,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
LPEPZBJOKDYZAD,training_pool,2,5.585,5.52,5.65,False,False,0.0,1.0
LPUGRUAXJGJCMX,training_pool,1,5.61,5.61,5.61,False,False,0.0,1.0
LQLMDXCOZKEIKB,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
LQPFLKVMDLZLBB,training_pool,1,5.16,5.16,5.16,False,False,0.0,1.0
LRGKBNQGXSOHEP,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
LRHPSVOQMSTNBT,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
LRTMJWODQTZHNN,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
LSDAHSHHKKHOKE,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
LTAXFLQWGJQFJX,training_pool,1,4.87,4.87,4.87,False,False,0.0,0.0
LTKJWSBGTNWRNP,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
LTKSOHROHPRZAS,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
LTPKLHMGIZLZNP,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
LTRLIWRIEXVHDT,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
LTTQKYMNTNISSZ,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
LUJHBBKHUFVFIV,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
LUKBXSAWLPMMSZ,flora,5,5.96,5.38,6.2,False,False,0.0,1.0
LVCISLFBKIUEBD,training_pool,1,8.15,8.15,8.15,False,False,1.0,1.0
LVOBPVDFMBILJC,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
LVWVBJQPFAYETM,training_pool,1,4.05,4.05,4.05,False,False,0.0,0.0
LVXZYVWYUMVRQY,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
LWSWLSGAKCSXBP,training_pool,1,5.17,5.17,5.17,False,False,0.0,1.0
LXIKEPCNDFVJKC,training_pool,1,7.26,7.26,7.26,False,False,1.0,1.0
LYHZJXSHWQORNJ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
LYZNTGCVMWIGPU,training_pool,1,5.08,5.08,5.08,False,False,0.0,1.0
LZNWYQJJBLGYLT,training_pool,1,5.94,5.94,5.94,False,False,0.0,1.0
LZOIEGWIVVWHNS,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
LZXMBLJFRRLXHY,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
MALXHVGKGSHLTJ,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
MANIVYIOWWWTCT,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
MANXWVSKLAIORX,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
MASBNQIOSNMFAQ,training_pool,1,7.6,7.6,7.6,False,False,1.0,1.0
MBABADMQCLGYMQ,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
MBWOCQLTCWTIJE,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
MDKGKXOCJGEUJW,flora,1,6.25,6.25,6.25,False,False,1.0,1.0
MDPRFMFQKOLHCO,training_pool,1,6.58,6.58,6.58,False,False,1.0,1.0
MEBSTASXWKTLJD,training_pool,1,6.39,6.39,6.39,False,False,1.0,1.0
MEIHFWBAEBWTRG,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
MEVLONRWNXJOFR,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
MFMFPPBXXOYIFD,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
MFWPLPXYGKCRTE,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
MGTLMNAGSMWLBU,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
MGXJLOSAFVXSRA,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
MHIKNCMHNKLWMA,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
MIOCGGZLPFHSEZ,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
MJHUOIKFZJDXDI,training_pool,1,5.63,5.63,5.63,False,False,0.0,1.0
MJIRHAUHJSGORB,training_pool,1,4.49,4.49,4.49,False,False,0.0,0.0
MLWNUESLTIUJNZ,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
MMAPSODFYGLEJI,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
MMDDHOZYUASFIP,training_pool,1,4.78,4.78,4.78,False,False,0.0,0.0
MMEYELFGJMQHKW,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
MNGXGRGZKCYDFM,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
MNJVRJDLRVPLFE,training_pool,3,4.03,4.0,4.92,False,False,0.0,0.0
MNOONXYZUAAMRR,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
MOPCULHUZRPBDL,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
MOTNQMLZPQLTFA,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
MOXNAMUAHAVQHG,training_pool,1,5.37,5.37,5.37,False,False,0.0,1.0
MPHUNBLFEKLVLF,training_pool,1,4.9,4.9,4.9,False,False,0.0,0.0
MPLCHNSHYROQKF,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
MPLQIVYOLUADTB,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
MPSSPWJTHOFOCH,training_pool,1,6.11,6.11,6.11,False,False,1.0,1.0
MPVPOTMPKLOUHZ,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
MQPLMBSDWYIIID,training_pool,1,4.26,4.26,4.26,False,False,0.0,0.0
MQPNWTWUFHKHTK,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
MSFIFMOBKMAINX,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
MSJCRERFWLBIPT,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
MSULOQJDYOQZPZ,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
MSZINACGMWACHB,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
MTCFYYIJIXJCPF,training_pool,1,4.11,4.11,4.11,False,False,0.0,0.0
MTPQCSUYJXVPPH,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
MTVAVVIWMMYFTG,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
MUBCEZUXQKGARZ,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
MUGCQDUJQZLPRQ,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
MVDDLZDKJHVWJY,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
MVNQQZTYQNXAOZ,training_pool,1,7.1,7.1,7.1,False,False,1.0,1.0
MVNYBOJLGGJSSZ,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
MWMUWFYVVDLFNG,training_pool,1,6.36,6.36,6.36,False,False,1.0,1.0
MWYATBUXLGWSNP,training_pool,1,6.4,6.4,6.4,False,False,1.0,1.0
MXTWADCRLRQMDW,training_pool,1,7.3,7.3,7.3,False,False,1.0,1.0
MYFWDGLYSFUJJV,training_pool,1,5.46,5.46,5.46,False,False,0.0,1.0
MYRXPQNHKXKXMD,training_pool,1,5.98,5.98,5.98,False,False,0.0,1.0
MZXCEZCVCGFPIG,training_pool,1,6.89,6.89,6.89,False,False,1.0,1.0
NAWWYLUQZOLWBT,training_pool,2,5.585,5.58,5.59,False,False,0.0,1.0
NBKHZGMXDNWOLL,training_pool,1,4.01,4.01,4.01,False,False,0.0,0.0
NBOPYOBZQNDPOJ,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
NBSRUZQXRUNPNY,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
NBWUXYDEYSKQGH,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
NDKYEPMSJMCRHM,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
NDOLIIHMVOZCMD,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
NDSYTMKGLSDBIA,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
NDXVNFXIIDXXNL,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
NEACQHJUFCVZIJ,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
NEICYFZPWIYMDP,training_pool,1,4.97,4.97,4.97,False,False,0.0,0.0
NENVFGXZTXDKIF,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
NEQPIGQSLNSVDO,training_pool,2,6.345000000000001,5.75,6.94,True,False,,1.0
NERFLINBYIHYSS,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
NHOQYMSDENUHMU,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
NHXJYIFPYTZJPY,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
NHYDZAXXUQBSOR,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
NHYPPBCIAHGQDU,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
NJTXRMNNSUDISW,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
NKANXQFJJICGDU,training_pool,1,5.36,5.36,5.36,False,False,0.0,1.0
NKFUGHMWDKIDBC,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
NMOJAXQDSULNMZ,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
NMSJRWUGJMSTET,training_pool,1,7.64,7.64,7.64,False,False,1.0,1.0
NNYBQONXHNTVIJ,training_pool,3,5.58,4.99,8.03,True,True,,
NONBXOPYDWLZGR,training_pool,1,6.33,6.33,6.33,False,False,1.0,1.0
NOPQYPBSRBJDGK,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
NOXNLYKGQJFVEK,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
NPFSJHMTRJMHMU,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
NPINLLGVZGUOIN,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
NPNBSWGEGKXDPD,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
NQEBHDNBJGTJKX,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
NQHQSRIKOQLGPT,training_pool,1,7.96,7.96,7.96,False,False,1.0,1.0
NQQVUZZJFPIUBG,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
NRDMBIXJSQRGSD,training_pool,1,4.23,4.23,4.23,False,False,0.0,0.0
NSJUWRLCXVJHGO,training_pool,1,5.56,5.56,5.56,False,False,0.0,1.0
NSOLEUGGZJTHNS,training_pool,2,5.32,4.64,6.0,True,True,,
NSQNZEUFHPTJME,training_pool,2,4.625,4.5,4.75,False,False,0.0,0.0
NTDQQZYCCIDJRK,training_pool,1,4.99,4.99,4.99,False,False,0.0,0.0
NTHXVKSHJIPMOJ,training_pool,1,4.32,4.32,4.32,False,False,0.0,0.0
NTIFJGDISLGTSH,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
NTJUKOBMYGBALR,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
NTNQMVISBBFDRT,training_pool,2,4.4,4.0,4.8,False,False,0.0,0.0
NUDDJTVUTAHDEI,training_pool,1,5.06,5.06,5.06,False,False,0.0,1.0
NURGVZYLZIHTFO,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
NUWWHYSJFNQYIP,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
NUXLODDWUMTCBS,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
NWLZYXXMBKLIJE,training_pool,1,4.6,4.6,4.6,False,False,0.0,0.0
NWNXNTCFZWMSHE,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
NWSJNXMRDTXLLZ,training_pool,1,5.55,5.55,5.55,False,False,0.0,1.0
NXERGIJHYVUXHM,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
NXKGVHPWOYJYQL,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
NXZSDPWQJGOVBP,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
NZZJNZUGDOJCHX,training_pool,1,4.4,4.4,4.4,False,False,0.0,0.0
OAEMTEMEJOQHES,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
OASVGLRSLZXZIV,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
OBAICMYWONZOSZ,training_pool,2,8.305,8.3,8.31,False,False,1.0,1.0
OBBCGWKGCBJQIW,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
OBDYUVYOLLAPQL,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
OBKZBCUTXVLFQO,training_pool,1,6.03,6.03,6.03,False,False,1.0,1.0
OBRXEHBNQXENBK,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
OCESVORQGXEAED,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
OCONDAUZMGJVHB,training_pool,1,4.06,4.06,4.06,False,False,0.0,0.0
OCQMWZOKFRUMPZ,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
OCTQSGGVEFSDOV,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
ODJUKFKDSPPDFS,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
OEIOSWJZMFRLOA,training_pool,1,6.68,6.68,6.68,False,False,1.0,1.0
OESHADCPCVOHHX,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
OETIMMSWPHDTTA,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
OEUFTIBZEDUUCK,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
OFLBRQKZVMODGV,training_pool,1,6.52,6.52,6.52,False,False,1.0,1.0
OFPXSFXSNFPTHF,training_pool,3,6.07,5.66,6.13,False,False,1.0,1.0
OFSAJYZMIPNPHE,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
OGLOZKAFGOPOJZ,training_pool,2,4.96,4.96,4.96,False,False,0.0,0.0
OJGQFYYLKNCIJD,training_pool,1,6.73,6.73,6.73,False,False,1.0,1.0
OKBDKOSLCRZSLD,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
OKKGDLZWFJTBDJ,training_pool,2,5.55,5.1,6.0,False,False,0.0,1.0
OLBCVFGFOZPWHH,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
OLEQDDGYTJTQBS,training_pool,1,4.81,4.81,4.81,False,False,0.0,0.0
OMKSAZYYKOPEHV,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
ONFHWJUGRMUDHQ,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
ONYWALXTZFPKAS,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
OOARYLWNROHOKX,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
OOGCMCFBTNWRDG,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
OOKKNKJSQBQKDW,training_pool,1,5.94,5.94,5.94,False,False,0.0,1.0
OOPJDQTUZQHLIL,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
OOTXQYMRZHCTQX,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
OPSPKIBCFWXEJT,training_pool,1,4.48,4.48,4.48,False,False,0.0,0.0
OQARYRSGLRPZDG,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
OQDKPQRAGXTOIK,training_pool,1,4.09,4.09,4.09,False,False,0.0,0.0
OQMQZCNXFUWGMQ,training_pool,1,6.25,6.25,6.25,False,False,1.0,1.0
OQSNXVJQCQCAGM,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
OTKZRHXBUKGBJZ,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
OTUSHXOQDWBQDY,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
OUBIEBXGDGVTFB,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
OUMIILFAYUKUES,training_pool,1,4.62,4.62,4.62,False,False,0.0,0.0
OUUNCNBZJBPHSV,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
OVFNJGSXFVWDJP,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
OVNSNSKORUDURL,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
OWTJGJSVFUHHML,training_pool,1,7.21,7.21,7.21,False,False,1.0,1.0
OXTAWUMXNUGWMT,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
OYCUPESDNTUONE,training_pool,1,6.1,6.1,6.1,False,False,1.0,1.0
OYHQOLUKZRVURQ,flora,1,4.89,4.89,4.89,False,False,0.0,0.0
OYZKFVIVPRQRQQ,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
OZJIDHYZEGABEI,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
OZUFPJMEXZUUIF,training_pool,1,4.03,4.03,4.03,False,False,0.0,0.0
OZWKMVRBQXNZKK,training_pool,3,6.34,5.91,7.89,True,False,,1.0
OZYHFVJLDWNSLD,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
PAHNFYUFBODKIH,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
PAJDTRQTUSXNOW,training_pool,3,5.43,5.0,6.09,True,False,,1.0
PANKHBYNKQNAHN,flora,1,4.55,4.55,4.55,False,False,0.0,0.0
PBGRARHEVYPEOU,training_pool,1,6.5,6.5,6.5,False,False,1.0,1.0
PBHRIABKWDJCPT,training_pool,1,5.6,5.6,5.6,False,False,0.0,1.0
PBJWWPFSOCFQEE,training_pool,2,4.545,4.24,4.85,False,False,0.0,0.0
PBMQINHMSIZXSH,training_pool,1,4.82,4.82,4.82,False,False,0.0,0.0
PBMXZEUWTFELHJ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
PBSAWAMHURBEDJ,training_pool,1,6.51,6.51,6.51,False,False,1.0,1.0
PBVMKEANTDXHJA,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
PBWBNUASFOGURI,training_pool,1,4.31,4.31,4.31,False,False,0.0,0.0
PCMORTLOPMLEFB,flora,1,4.41,4.41,4.41,False,False,0.0,0.0
PCXIUZJPYFRWHY,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
PDAGKAXYOMNUPD,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
PDCZAMUFMIGSAE,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
PDHAOJSHSJQANO,flora,1,5.85,5.85,5.85,False,False,0.0,1.0
PEIXSXDMECGKSF,training_pool,1,6.12,6.12,6.12,False,False,1.0,1.0
PEUVGLHBVHFKPT,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
PEXKBSSCTUNEBX,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
PFBDBTJRFNNBKQ,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
PFHQSXBMDDAXOJ,training_pool,1,4.5,4.5,4.5,False,False,0.0,0.0
PFNOXWNLYORGBO,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
PFOQYXTWXHVEDB,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
PFTAWBLQPZVEMU,flora,2,4.265,4.1,4.43,False,False,0.0,0.0
PFVSMDKAGZBPDX,training_pool,1,4.18,4.18,4.18,False,False,0.0,0.0
PGCVEJAGJCUXAH,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
PGFITHOKHFUJKE,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
PGIRHMOXRXNJAD,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
PGNOVUUBOKHCPT,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
PGNWEUVRLKVTHZ,training_pool,1,5.36,5.36,5.36,False,False,0.0,1.0
PHBYRHUAGNXCFU,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
PHJFLPMVEFKEPL,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
PHQNTQLWXSUOLC,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
PHVKEPWPEVNNRD,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
PIAPWPAWQGDOMN,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
PIGKNGFMWTUPTC,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
PIJWTGYZAHWUSS,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
PISBIZMMMDTULP,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
PJCFJNHVNWMRPD,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
PJFSTCAIAQWJBR,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
PJIKJYBCMUJMFB,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
PJQDPHPMGRNPKM,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PJUGYRBTUWDWFG,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
PJYHHWIDLOBSMG,training_pool,1,6.32,6.32,6.32,False,False,1.0,1.0
PKLYOBJSJLJTOD,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
PKMFIFDWBWWDIQ,training_pool,2,4.305,4.14,4.47,False,False,0.0,0.0
PLAOHLPEZSUPBW,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
PLGLAJLBAYJKAX,training_pool,1,5.92,5.92,5.92,False,False,0.0,1.0
PMBBIXLWMMOUGA,training_pool,1,5.66,5.66,5.66,False,False,0.0,1.0
PMHCILARXUGZFZ,training_pool,1,4.02,4.02,4.02,False,False,0.0,0.0
PMSZSXKBGUQXFG,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
PNIIWQXKUNOIFW,training_pool,1,6.62,6.62,6.62,False,False,1.0,1.0
POERZTJYPCMFQW,training_pool,1,5.85,5.85,5.85,False,False,0.0,1.0
PPAFBIBPQDYPCF,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
PPIGJGJEMYVMQS,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
PPTPKPRASQTIER,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
PQJGYJWOGPPKFV,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
PQOHMVIGLUQKDX,training_pool,1,8.3,8.3,8.3,False,False,1.0,1.0
PQUGCKBLVKJMNT,training_pool,6,8.025,6.8,8.15,False,False,1.0,1.0
PRAVQSTUHDHGPJ,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PRMUECSVPWFKTI,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
PRVRFYFBPULTKN,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
PTKLUXXBNIMDJO,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
PUTRHUICKBWDCF,training_pool,1,5.01,5.01,5.01,False,False,0.0,1.0
PUXBGTOOZJQSKH,training_pool,3,4.88,4.23,8.28,True,True,,
PVETUCWAJULHIQ,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PVGMTSZPGWKSKV,training_pool,1,7.38,7.38,7.38,False,False,1.0,1.0
PVNZBHXFSZYCEW,training_pool,1,4.6,4.6,4.6,False,False,0.0,0.0
PWSNKQDYXDTFKA,training_pool,1,5.82,5.82,5.82,False,False,0.0,1.0
PXJLUIRGUUDPMI,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
PXKGITXVULXPQR,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
PXSMFQAFNQHLOO,training_pool,1,4.91,4.91,4.91,False,False,0.0,0.0
PXUXFWBDDCARPY,training_pool,1,4.18,4.18,4.18,False,False,0.0,0.0
PXZYDVZTTJWWQH,training_pool,1,5.02,5.02,5.02,False,False,0.0,1.0
PYCNZTVHCBCNPY,training_pool,1,5.52,5.52,5.52,False,False,0.0,1.0
PZDSRZQDLSVQIG,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
PZJGMCDQRUFQDN,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
PZRHRDRVRGEVNW,training_pool,1,5.33,5.33,5.33,False,False,0.0,1.0
QABDXILHNKXIRZ,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
QARGURUVZCSLDX,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
QAXARFDIAFRRRW,training_pool,1,5.69,5.69,5.69,False,False,0.0,1.0
QBGMBIPNSQPLQV,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
QBLQLKNOKUHRCH,flora,1,5.23,5.23,5.23,False,False,0.0,1.0
QBLSJWUWGYGOCF,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
QBSXHWPOIXJHIN,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
QDAPWMKWLVMBBU,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
QDHZXGMIXINGGX,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
QDPLDWHKADLDOC,training_pool,2,7.89,7.89,7.89,False,False,1.0,1.0
QDZMGDNGBQXMBC,training_pool,1,5.38,5.38,5.38,False,False,0.0,1.0
QEXWYOQRSGNLDI,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
QFGVWVQHHYWJKM,training_pool,1,4.64,4.64,4.64,False,False,0.0,0.0
