inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
NAQINJPIEGPLKW,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
NAQRHYSGGAPHJY,training_pool,1,5.49,5.49,5.49,False,False,0.0,1.0
NAUIAKAPZHKDRT,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
NAUXCAYAAKADIK,training_pool,1,3.51,3.51,3.51,False,False,0.0,0.0
NAVJTJDFGNYCAC,training_pool,1,5.91,5.91,5.91,False,False,0.0,1.0
NAXSBLRSPVANEC,training_pool,1,4.45,4.45,4.45,False,False,0.0,0.0
NBAHQYYCUNANCX,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
NBANFZDFABUAHK,training_pool,1,6.64,6.64,6.64,False,False,1.0,1.0
NBBOTSKXYPNPPI,training_pool,1,7.7,7.7,7.7,False,False,1.0,1.0
NBGXPWAMTHPRIT,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
NBJOUCGADPALIB,training_pool,1,5.98,5.98,5.98,False,False,0.0,1.0
NBNZOXAWELZBHE,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
NBTKUFYDIPINEI,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
NBXFKAVYIKTFOG,training_pool,1,4.88,4.88,4.88,False,False,0.0,0.0
NCEUAXZXYIXBKB,training_pool,1,7.11,7.11,7.11,False,False,1.0,1.0
NCFDLDNOVBBFGK,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
NCGXVXAWEHFENJ,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
NCRTZFIWCSFNKA,training_pool,1,6.16,6.16,6.16,False,False,1.0,1.0
NCSUOTIPVGKGSZ,training_pool,1,5.77,5.77,5.77,False,False,0.0,1.0
NCVHOMJLEYWEFF,training_pool,1,7.09,7.09,7.09,False,False,1.0,1.0
NDCHEFLLWSFPRM,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
NDGMGUFDARHILW,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
NDQWOUCHCYCCOZ,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
NDUFZCIDKWZPNM,training_pool,1,5.11,5.11,5.11,False,False,0.0,1.0
NEABQLUIWQPBNJ,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
NEEQSYQIMADPQE,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
NEEVDAJZAXQIQT,training_pool,1,4.44,4.44,4.44,False,False,0.0,0.0
NEFKNYNCURZLRJ,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
NEICWJGGTLAHSI,training_pool,4,4.5,4.3,4.7,False,False,0.0,0.0
NEMDCKWHZGBKKS,training_pool,1,8.55,8.55,8.55,False,False,1.0,1.0
NEMGRZFTLSKBAP,training_pool,8,4.449999999999999,3.65,7.52,True,True,,
NEMIZGSNLCIDMQ,training_pool,1,4.36,4.36,4.36,False,False,0.0,0.0
NENULRCWGHEQNX,training_pool,1,10.0,10.0,10.0,False,False,1.0,1.0
NEWRHJWDQQDMSN,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
NFBAAGDURJXKFO,training_pool,1,8.02,8.02,8.02,False,False,1.0,1.0
NFCWFFSVKPHRMZ,training_pool,1,4.96,4.96,4.96,False,False,0.0,0.0
NFGRZMPVMLQXNS,training_pool,1,4.39,4.39,4.39,False,False,0.0,0.0
NFKCWULPFIVTRK,training_pool,1,4.01,4.01,4.01,False,False,0.0,0.0
NFNIZHGTFPKXQX,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
NFOULVLFLSISCN,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
NGEBQJGZUQUJHR,training_pool,1,4.75,4.75,4.75,False,False,0.0,0.0
NGGGCCBWQXZVJE,training_pool,2,5.77,5.65,5.89,False,False,0.0,1.0
NGWDAWTZAYXPLB,training_pool,1,10.0,10.0,10.0,False,False,1.0,1.0
NGYZSQNQKKMNLI,training_pool,2,4.99,4.99,4.99,False,False,0.0,0.0
NHQAVYFVODYTGV,training_pool,1,6.3,6.3,6.3,False,False,1.0,1.0
NHZJRACGGVBOLR,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
NIHJQGCDODCOQA,training_pool,1,5.8,5.8,5.8,False,False,0.0,1.0
NIQXPLGZTIPJKG,training_pool,1,6.42,6.42,6.42,False,False,1.0,1.0
NITFXIODRALALB,training_pool,1,4.56,4.56,4.56,False,False,0.0,0.0
NITHMFXIRVGRJD,training_pool,1,6.04,6.04,6.04,False,False,1.0,1.0
NJDBZDHIZHXLCY,training_pool,1,4.35,4.35,4.35,False,False,0.0,0.0
NJTXRMNNSUDISW,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
NJYUFSPLSXCNJO,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
NKHCKNUVBPTGTQ,training_pool,1,6.31,6.31,6.31,False,False,1.0,1.0
NKPZBKMTEFBLRN,training_pool,1,4.65,4.65,4.65,False,False,0.0,0.0
NKZFIEYVQSYQBN,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
NLIQKDYVOZKRKM,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
NMGCWCYOCVVMQE,training_pool,1,7.75,7.75,7.75,False,False,1.0,1.0
NMGXNNGDUQZNHW,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
NMMOMPSSJOYQTJ,training_pool,2,4.5,4.5,4.5,False,False,0.0,0.0
NNFNDYVQCBHELZ,training_pool,1,4.08,4.08,4.08,False,False,0.0,0.0
NNIIWFQPWSPYRD,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
NNWOFHUCMPLQPA,training_pool,2,5.0,5.0,5.0,False,False,0.0,1.0
NOCNSQXLPHAYGB,training_pool,1,4.89,4.89,4.89,False,False,0.0,0.0
NORJAEUYEYIVMK,training_pool,1,7.77,7.77,7.77,False,False,1.0,1.0
NOUALKWUYVXSEW,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
NOWKVFZIFYZZQO,training_pool,1,4.21,4.21,4.21,False,False,0.0,0.0
NOXOKFFRLIILRE,training_pool,2,4.61,4.61,4.61,False,False,0.0,0.0
NOYXYBQRVOLZFQ,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
NPBMASGVNYNLLH,training_pool,1,5.89,5.89,5.89,False,False,0.0,1.0
NPNZPXPMIDOIDD,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
NQDDCXVLKJMNKC,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
NQDGCGNKNJWZHP,training_pool,2,6.285,5.73,6.84,True,False,,1.0
NQFHMBDPSBUHPJ,training_pool,1,4.52,4.52,4.52,False,False,0.0,0.0
NQGQWZLZLZBCGY,training_pool,1,6.43,6.43,6.43,False,False,1.0,1.0
NQNAAQHKTOHNRL,training_pool,2,4.96,4.96,4.96,False,False,0.0,0.0
NQNQRKGZTABJES,training_pool,2,6.05,5.76,6.34,False,False,1.0,1.0
NQUXPGYLLNLWNW,training_pool,1,5.41,5.41,5.41,False,False,0.0,1.0
NRFWJOONBBUIMU,training_pool,1,5.68,5.68,5.68,False,False,0.0,1.0
NRGIGBYTHOFURI,training_pool,1,6.93,6.93,6.93,False,False,1.0,1.0
NRSDGDXUWMMUEV,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
NRSGELMMHCWCAJ,training_pool,1,5.15,5.15,5.15,False,False,0.0,1.0
NSCDHFLVIQHIHK,training_pool,1,4.53,4.53,4.53,False,False,0.0,0.0
NSEHQBFLVUFLOM,training_pool,1,5.67,5.67,5.67,False,False,0.0,1.0
NSHASKBILXHBTO,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
NSTBRYLMPPVUSD,training_pool,2,4.35,4.12,4.58,False,False,0.0,0.0
NTAVCLYHLPYVCZ,training_pool,1,5.57,5.57,5.57,False,False,0.0,1.0
NTDJWSUXYXRHJW,training_pool,1,4.05,4.05,4.05,False,False,0.0,0.0
NTOUFSOFCXQMKV,training_pool,2,5.36,5.36,5.36,False,False,0.0,1.0
NTVLUSJWJRSPSM,flora,1,6.06,6.06,6.06,False,False,1.0,1.0
NTYPTMOHHKHCRO,training_pool,1,6.69,6.69,6.69,False,False,1.0,1.0
NTZHVXRZGNYLJY,training_pool,1,5.04,5.04,5.04,False,False,0.0,1.0
NUABRMQYIQQHPM,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
NUBQPTFUJLQVEB,training_pool,1,7.52,7.52,7.52,False,False,1.0,1.0
NUFMRAGYAQUWFI,training_pool,1,7.66,7.66,7.66,False,False,1.0,1.0
NUURPFAEDXBWKM,training_pool,2,4.59,4.59,4.59,False,False,0.0,0.0
NUWLQFSHRGFFRC,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
NVVHVVVKBKIYRD,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
NVVVWCDDUIMDQC,training_pool,1,6.06,6.06,6.06,False,False,1.0,1.0
NWGHDZJPSJYPKW,training_pool,4,6.32,5.16,7.17,True,False,,1.0
NWLCFCJTFBZULK,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
NWPRVYMWNXMATN,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
NWQWTMZVVHKXDY,training_pool,2,4.41,4.39,4.43,False,False,0.0,0.0
NWRZPHRIWYKWDT,training_pool,1,5.18,5.18,5.18,False,False,0.0,1.0
NWZDIMFJTSOHLT,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
NXBNYUSXDBHELA,training_pool,1,4.27,4.27,4.27,False,False,0.0,0.0
NXCBDDGSOXJEFZ,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
NXNLFYOOYJDWGL,training_pool,2,5.69,5.69,5.69,False,False,0.0,1.0
NXNSSEKZKUPRMX,training_pool,1,6.71,6.71,6.71,False,False,1.0,1.0
NXPOPWPTVMYIRI,training_pool,1,5.09,5.09,5.09,False,False,0.0,1.0
NXZYONBCKDRFGU,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
NYBURBALTXHRCF,training_pool,1,4.74,4.74,4.74,False,False,0.0,0.0
NYDFHNRLRLOAGB,training_pool,2,5.32,5.0,5.64,False,False,0.0,1.0
NYGNRKAPDFSEJK,training_pool,1,6.15,6.15,6.15,False,False,1.0,1.0
NYMGNSNKLVNMIA,training_pool,12,5.38,5.12,6.08,False,False,0.0,1.0
NYZAURMOAIGOLH,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
NZASXHWKWYTDSA,training_pool,1,4.63,4.63,4.63,False,False,0.0,0.0
NZNUXEUVUQYPKL,training_pool,1,5.13,5.13,5.13,False,False,0.0,1.0
NZQCNZRRSOGPOD,training_pool,1,4.01,4.01,4.01,False,False,0.0,0.0
NZTDLGONIXHANG,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
NZZZWLLBMMVQQY,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
OAIPPRYRUKGVPD,training_pool,1,6.91,6.91,6.91,False,False,1.0,1.0
OAWXWFAGXVPZJS,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
OAXATZGCTRXLHW,training_pool,2,5.0,4.8,5.2,False,False,0.0,1.0
OAYCFCHPFJISBS,training_pool,1,4.06,4.06,4.06,False,False,0.0,0.0
OBFLQJNFWHPASQ,training_pool,2,5.25,5.25,5.25,False,False,0.0,1.0
OBHNCJRRIPBISW,training_pool,1,5.24,5.24,5.24,False,False,0.0,1.0
OBKRRCVVXDEWRI,training_pool,1,6.94,6.94,6.94,False,False,1.0,1.0
OBLOMJHBFQVWLX,training_pool,2,5.52,5.52,5.52,False,False,0.0,1.0
OCJSAYFQRCBWFM,training_pool,1,5.28,5.28,5.28,False,False,0.0,1.0
OCKPWRDETNBRLF,training_pool,1,4.95,4.95,4.95,False,False,0.0,0.0
OCLVHMIYIIEXHP,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
OCNDXTPNHVAWBA,training_pool,2,4.495,4.48,4.51,False,False,0.0,0.0
OCOYXYNRJSUSNJ,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
ODELKMGNTMYKNY,training_pool,1,5.78,5.78,5.78,False,False,0.0,1.0
ODLHGICHYURWBS,training_pool,1,6.78,6.78,6.78,False,False,1.0,1.0
ODNLTTFVQRQKJP,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
ODXXVUIBSCJIFW,training_pool,2,4.62,4.62,4.62,False,False,0.0,0.0
ODZNLKLAVFKUMY,training_pool,1,4.16,4.16,4.16,False,False,0.0,0.0
OEFOVQFJRDIUTL,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
OEPDYKLXDKTVDR,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
OEQAIWGPRVSJAU,training_pool,1,4.18,4.18,4.18,False,False,0.0,0.0
OESPUGOBLAXSPX,training_pool,1,4.68,4.68,4.68,False,False,0.0,0.0
OEZWKLKUZDAPHB,training_pool,1,6.22,6.22,6.22,False,False,1.0,1.0
OFKMTCIYSCVDFY,training_pool,3,5.72,5.17,5.84,False,False,0.0,1.0
OFNCLUUKLCIWJV,training_pool,1,4.83,4.83,4.83,False,False,0.0,0.0
OFNUMUQSPCUUJL,training_pool,1,6.09,6.09,6.09,False,False,1.0,1.0
OFNUQVXNFPWOPV,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
OGHBGKMQVJAWLZ,training_pool,1,5.48,5.48,5.48,False,False,0.0,1.0
OGKLCZUIFCMTJX,training_pool,1,4.46,4.46,4.46,False,False,0.0,0.0
OGMGXKJQIOUTTB,training_pool,1,4.51,4.51,4.51,False,False,0.0,0.0
OGVYLPHSSJTUKP,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
OHBLJCIAXBWHQW,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
OHMVTPSXVQQKPA,training_pool,2,5.875,5.82,5.93,False,False,0.0,1.0
OIDIFCINLNNUKU,training_pool,1,9.41,9.41,9.41,False,False,1.0,1.0
OIKDKWGOBJKOIY,training_pool,1,10.0,10.0,10.0,False,False,1.0,1.0
OIMZSBPQQFCVRU,training_pool,1,5.45,5.45,5.45,False,False,0.0,1.0
OJHYANRTZZNWTR,training_pool,1,6.35,6.35,6.35,False,False,1.0,1.0
OJOVCIYZZGJNJH,training_pool,2,6.234999999999999,5.89,6.58,False,False,1.0,1.0
OJTAUEDXRDZJQP,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
OKQOBFRHBVJGQU,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
OKWGZHUSGHQEKM,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
OLCPVIMTGKFYJC,training_pool,1,4.22,4.22,4.22,False,False,0.0,0.0
OLCQJTHIMNTNQW,training_pool,1,6.96,6.96,6.96,False,False,1.0,1.0
OLEWMKVPSUCNLG,training_pool,1,6.88,6.88,6.88,False,False,1.0,1.0
OLTIVKUURGXQBZ,training_pool,1,8.17,8.17,8.17,False,False,1.0,1.0
OLXXCEJLIUKHTR,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
OMHVDZSJVYESCX,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
OMICYHDRQXQVRP,training_pool,2,4.62,4.62,4.62,False,False,0.0,0.0
OMKDQVYNIROINA,training_pool,1,4.63,4.63,4.63,False,False,0.0,0.0
OMLUSVPZLJACMT,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
OMMPPBRMWQPVED,training_pool,1,5.54,5.54,5.54,False,False,0.0,1.0
OMZXPQCNGXKHFT,training_pool,1,9.14,9.14,9.14,False,False,1.0,1.0
ONIYXBSQSPCBOF,training_pool,1,6.41,6.41,6.41,False,False,1.0,1.0
ONKUMRGIYFNPJW,training_pool,1,5.37,5.37,5.37,False,False,0.0,1.0
ONVBOGIJUIPBRC,training_pool,1,5.21,5.21,5.21,False,False,0.0,1.0
ONXNRNIGCHXJJM,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
ONZMCJMKJCZKIT,training_pool,1,6.27,6.27,6.27,False,False,1.0,1.0
OOMNJGBWGCFPMX,training_pool,1,6.51,6.51,6.51,False,False,1.0,1.0
OONJTMHYAWPQHW,training_pool,1,4.85,4.85,4.85,False,False,0.0,0.0
OOTSAFIQXKKJRR,training_pool,1,4.58,4.58,4.58,False,False,0.0,0.0
OOUKXKWZUOODNI,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
OPBBATLHCQZDGD,training_pool,1,5.15,5.15,5.15,False,False,0.0,1.0
OPFHSWCWZODOIE,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
OPFRBMAAOMJVSP,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
OPKIDFCIZKLJMH,training_pool,2,5.45,5.16,5.74,False,False,0.0,1.0
OPKQDXUVHBOUIK,training_pool,1,4.33,4.33,4.33,False,False,0.0,0.0
OPRPOGCTZWDVTJ,training_pool,1,5.03,5.03,5.03,False,False,0.0,1.0
OPSGFELBTCGXLT,training_pool,2,5.47,5.47,5.47,False,False,0.0,1.0
OPYHBYZPIGUUJT,training_pool,2,5.07,5.07,5.07,False,False,0.0,1.0
OPZSDYBOKMUIHZ,training_pool,1,8.21,8.21,8.21,False,False,1.0,1.0
OQMXKDJXCQXTQP,training_pool,1,5.44,5.44,5.44,False,False,0.0,1.0
OQUJRHXIJPSJJP,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
OQWJPOYPRUFCOO,training_pool,1,4.3,4.3,4.3,False,False,0.0,0.0
OQZWZQLGJADKDM,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
ORAUEUDGJOFVSP,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
ORDPXOCNLOPGLX,training_pool,1,5.42,5.42,5.42,False,False,0.0,1.0
ORIGTQOWPHVRQD,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
ORJXSVLLDNVYIZ,training_pool,1,4.28,4.28,4.28,False,False,0.0,0.0
ORMRVPRSUUACQQ,training_pool,1,6.21,6.21,6.21,False,False,1.0,1.0
ORSCGSBJNYVTAV,training_pool,2,4.7,4.7,4.7,False,False,0.0,0.0
ORSILIXUUUCZAS,training_pool,1,5.22,5.22,5.22,False,False,0.0,1.0
ORWQCVFRNYBMCB,training_pool,1,6.91,6.91,6.91,False,False,1.0,1.0
ORZSUUIBWKRSJB,training_pool,1,7.13,7.13,7.13,False,False,1.0,1.0
OSDLLIBGSJNGJE,training_pool,1,5.74,5.74,5.74,False,False,0.0,1.0
OSDYMFLVMKNLNC,training_pool,1,5.3,5.3,5.3,False,False,0.0,1.0
OSFPURHZZWDHNR,training_pool,1,4.37,4.37,4.37,False,False,0.0,0.0
OSHAOOHCRQUKHX,training_pool,1,6.24,6.24,6.24,False,False,1.0,1.0
OSIQHLHPEJAMTO,training_pool,1,4.66,4.66,4.66,False,False,0.0,0.0
OSJRDCMZZXQOKY,training_pool,1,5.31,5.31,5.31,False,False,0.0,1.0
OSJXBBPQFCCQIW,training_pool,2,5.52,5.52,5.52,False,False,0.0,1.0
OSLSNUMCXBJEGP,training_pool,1,5.35,5.35,5.35,False,False,0.0,1.0
OSWDDFNVOXEAGK,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
OTAFHZMPRISVEM,flora,1,4.4,4.4,4.4,False,False,0.0,0.0
OTDZRVZPFXJXGT,training_pool,1,4.29,4.29,4.29,False,False,0.0,0.0
OTGKIAROBJFHHJ,training_pool,1,9.0,9.0,9.0,False,False,1.0,1.0
OTKYBHJATNXEPG,training_pool,1,7.0,7.0,7.0,False,False,1.0,1.0
OTQHQVNLIIBVPU,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
OTUXALWAARIWGY,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
OUIJOPFKWJLMRD,training_pool,1,4.07,4.07,4.07,False,False,0.0,0.0
OUQJURKOHGCYMX,training_pool,1,4.11,4.11,4.11,False,False,0.0,0.0
OUQKJISVPPLHAB,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
OUTLLBZGJYDUQE,training_pool,1,4.57,4.57,4.57,False,False,0.0,0.0
OVSQVDMCBVZWGM,flora,1,4.72,4.72,4.72,False,False,0.0,0.0
OVTXYFXPKFLWRG,training_pool,1,8.06,8.06,8.06,False,False,1.0,1.0
OVVZEMAUZWSOHR,training_pool,2,7.3,6.35,8.25,False,False,1.0,1.0
OWCOIDFFIHFSGK,training_pool,1,4.71,4.71,4.71,False,False,0.0,0.0
OWKASAAWGOHLSW,training_pool,1,5.51,5.51,5.51,False,False,0.0,1.0
OWKUHSXPAXOZJT,training_pool,1,6.57,6.57,6.57,False,False,1.0,1.0
OWNUNODFGFPRHI,training_pool,1,4.1,4.1,4.1,False,False,0.0,0.0
OWXFHZPVTDWPGR,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
OWXPWWRBBBGOLO,training_pool,1,4.54,4.54,4.54,False,False,0.0,0.0
OXGHINRTZNSCPJ,training_pool,1,5.29,5.29,5.29,False,False,0.0,1.0
OXGUCUVFOIWWQJ,flora,1,4.75,4.75,4.75,False,False,0.0,0.0
OYGRGFTWQIRHGK,training_pool,1,5.14,5.14,5.14,False,False,0.0,1.0
OYNVCZYCJBELMQ,training_pool,1,4.77,4.77,4.77,False,False,0.0,0.0
OZGYPGKEBOFBFZ,training_pool,1,4.0,4.0,4.0,False,False,0.0,0.0
OZUZYCMRXPIBJC,training_pool,1,7.39,7.39,7.39,False,False,1.0,1.0
PACBGANPVNHGNP,flora,1,5.0,5.0,5.0,False,False,0.0,1.0
PATARMBKZNQOFI,training_pool,1,4.92,4.92,4.92,False,False,0.0,0.0
PAXGPAVOMLKKDQ,training_pool,3,4.8,4.8,4.8,False,False,0.0,0.0
PAXKDHLVRGPDFL,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
PBBJQTYFOARLEY,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
PBSVFESALQWDIE,training_pool,1,6.28,6.28,6.28,False,False,1.0,1.0
PCKHKINJZFNYEO,training_pool,1,4.43,4.43,4.43,False,False,0.0,0.0
PCRCQFGSXZKZRQ,training_pool,1,5.7,5.7,5.7,False,False,0.0,1.0
PCWGFTJRFDORDP,training_pool,1,6.0,6.0,6.0,False,False,1.0,1.0
PDFLRMDYGUHWFB,training_pool,1,5.34,5.34,5.34,False,False,0.0,1.0
PDFVUCVNCYAJLJ,training_pool,1,4.98,4.98,4.98,False,False,0.0,0.0
PDMRCZKKXHBCCP,training_pool,1,4.34,4.34,4.34,False,False,0.0,0.0
PDPKSXHDYDEAIW,training_pool,1,4.67,4.67,4.67,False,False,0.0,0.0
PDSLZUCMHWHNQH,training_pool,1,5.39,5.39,5.39,False,False,0.0,1.0
PDYXKDJORCGTSQ,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
PEOGEDONFNSDPX,training_pool,1,4.42,4.42,4.42,False,False,0.0,0.0
PETOIJBKQCECMT,training_pool,1,5.05,5.05,5.05,False,False,0.0,1.0
PEWQBGCJZFODNM,training_pool,1,4.25,4.25,4.25,False,False,0.0,0.0
PEZDRRPKRJBNNY,training_pool,1,5.07,5.07,5.07,False,False,0.0,1.0
PFEFFQHUAZJIGH,training_pool,1,6.8,6.8,6.8,False,False,1.0,1.0
PFFCGIHWRMWZSS,training_pool,1,8.0,8.0,8.0,False,False,1.0,1.0
PFIXNTZXPYGWLN,training_pool,1,8.12,8.12,8.12,False,False,1.0,1.0
PFKUKLVQUNQDPK,training_pool,1,6.92,6.92,6.92,False,False,1.0,1.0
PFQFUSNKIZWHOA,training_pool,1,8.27,8.27,8.27,False,False,1.0,1.0
PFRPQVFOKCCDRW,training_pool,1,7.35,7.35,7.35,False,False,1.0,1.0
PFYDYKKZITXWEE,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PGHPUXDOJHJKLB,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
PGMCBVIOJOAOPK,training_pool,1,5.5,5.5,5.5,False,False,0.0,1.0
PHHIHQYNWVIURP,training_pool,1,5.1,5.1,5.1,False,False,0.0,1.0
PHNPJMNJTLYYAU,training_pool,1,5.59,5.59,5.59,False,False,0.0,1.0
PHRXHZRDJNSXDF,training_pool,3,4.69,4.66,4.77,False,False,0.0,0.0
PIAQBVLTUJMIOG,training_pool,1,4.19,4.19,4.19,False,False,0.0,0.0
PIFLFSPRGMXNDL,training_pool,1,6.05,6.05,6.05,False,False,1.0,1.0
PIPVNMOXKPPQBP,training_pool,1,5.27,5.27,5.27,False,False,0.0,1.0
PJCMQTBTSAJLQN,training_pool,1,4.69,4.69,4.69,False,False,0.0,0.0
PJCSMJIVMXDABQ,training_pool,1,5.23,5.23,5.23,False,False,0.0,1.0
PJKKWVUOTCFCAM,training_pool,1,5.0,5.0,5.0,False,False,0.0,1.0
PJOLZDYSBDFJSY,training_pool,1,5.36,5.36,5.36,False,False,0.0,1.0
PJRFPYJEXUAIAO,training_pool,2,4.0,4.0,4.0,False,False,0.0,0.0
PJWFRUUGFPZZBB,training_pool,4,4.835,4.77,4.88,False,False,0.0,0.0
PKCWSPYCHMNVKB,training_pool,1,4.94,4.94,4.94,False,False,0.0,0.0
PKEIVOAMZWLLFT,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
PKPAFGXQEMVOHI,training_pool,2,5.75,5.75,5.75,False,False,0.0,1.0
PLCYAYUIYVTMTG,training_pool,1,5.26,5.26,5.26,False,False,0.0,1.0
PMAMAJIUFGBUCB,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
PMGVDYFOLLPRPE,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
PMULIKZPPACOOT,training_pool,1,4.72,4.72,4.72,False,False,0.0,0.0
PMUVGQZJKYSSAO,training_pool,1,9.0,9.0,9.0,False,False,1.0,1.0
PMUWDIDEHFRKTL,training_pool,1,4.84,4.84,4.84,False,False,0.0,0.0
PNIBMHXVYYOYOM,training_pool,1,5.98,5.98,5.98,False,False,0.0,1.0
PNYIGMHMNHQFAH,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
PODUTOGQUAQKIK,training_pool,1,4.7,4.7,4.7,False,False,0.0,0.0
POFWVGANSQWTST,training_pool,2,4.56,4.56,4.56,False,False,0.0,0.0
POYHEBRTFTTWSN,training_pool,2,4.85,4.85,4.85,False,False,0.0,0.0
PPCBJIQRKKFFJQ,training_pool,2,5.23,5.23,5.23,False,False,0.0,1.0
PPEXFAOKNGMYRZ,training_pool,1,4.04,4.04,4.04,False,False,0.0,0.0
PPPLLJFSZGWSSC,training_pool,2,5.0,5.0,5.0,False,False,0.0,1.0
PPPLUJWSLKUDBO,training_pool,1,4.99,4.99,4.99,False,False,0.0,0.0
PPUDDXFCSCHPAW,training_pool,1,5.43,5.43,5.43,False,False,0.0,1.0
PQBUVRUUEWUAIN,training_pool,1,4.95,4.95,4.95,False,False,0.0,0.0
PQFBDSHKSYOQLV,training_pool,1,5.71,5.71,5.71,False,False,0.0,1.0
PQISJODIMAREMD,training_pool,1,5.62,5.62,5.62,False,False,0.0,1.0
PQNPSDFWMXINJO,training_pool,1,4.47,4.47,4.47,False,False,0.0,0.0
PRDHTEKZODWHBE,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
PSFDQSOCUJVVGF,flora,1,7.54,7.54,7.54,False,False,1.0,1.0
PSHARJAIZXKIHX,training_pool,1,4.38,4.38,4.38,False,False,0.0,0.0
PSHPMADAWGDPPY,training_pool,1,4.61,4.61,4.61,False,False,0.0,0.0
