inchikey_connectivity,split,n_records,median_pchembl,min_pchembl,max_pchembl,conflict_T6,conflict_T5,label_T6,label_T5
XPRMWNJSRFZDPS,training_pool,1,6.7,6.7,6.7,False,False,1.0,1.0
XQKJMIWQJZBEMQ,training_pool,1,7.11,7.11,7.11,False,False,1.0,1.0
XQLJKVUBWFWJHH,training_pool,1,6.23,6.23,6.23,False,False,1.0,1.0
XQQJUMHWNSXXKJ,training_pool,1,7.63,7.63,7.63,False,False,1.0,1.0
XSIQYTWQSVFNDF,training_pool,1,9.29,9.29,9.29,False,False,1.0,1.0
XVZOTNUEZFJLOS,training_pool,1,5.72,5.72,5.72,False,False,0.0,1.0
XWQZGBSSSNZOIO,training_pool,1,8.61,8.61,8.61,False,False,1.0,1.0
XXIIWNJINCWQQG,training_pool,1,9.5,9.5,9.5,False,False,1.0,1.0
XXVGIWXBISXXMQ,training_pool,1,6.44,6.44,6.44,False,False,1.0,1.0
XXYPCAUGDJXHHD,training_pool,1,8.51,8.51,8.51,False,False,1.0,1.0
YBJMFEIOLJPAEW,training_pool,1,6.26,6.26,6.26,False,False,1.0,1.0
YBPIJHUWESUBMW,training_pool,1,6.29,6.29,6.29,False,False,1.0,1.0
YBURXMDYOQHNNN,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
YIAQTPIRWGZHFN,training_pool,1,7.04,7.04,7.04,False,False,1.0,1.0
YIUDIESWKDDHDI,training_pool,1,8.07,8.07,8.07,False,False,1.0,1.0
YJQAQGGWTOQBMG,training_pool,1,4.17,4.17,4.17,False,False,0.0,0.0
YLVYQZNWDHZGMS,training_pool,1,5.75,5.75,5.75,False,False,0.0,1.0
YNTTUUBVLJGUKI,training_pool,1,6.85,6.85,6.85,False,False,1.0,1.0
YNVSTZBKEPBGBH,training_pool,3,5.06,5.0,5.4,False,False,0.0,1.0
YOJAFHZWYBMPHF,training_pool,1,7.96,7.96,7.96,False,False,1.0,1.0
YRONSGXPUSDUJN,training_pool,1,7.37,7.37,7.37,False,False,1.0,1.0
YUEBCWFFLBAFJX,training_pool,1,4.41,4.41,4.41,False,False,0.0,0.0
YVTMKWCLPYLVHV,training_pool,1,6.42,6.42,6.42,False,False,1.0,1.0
YXOLAZRVSSWPPT,flora,2,4.8,4.6,5.0,False,False,0.0,0.0
YXVIIVPXJITKRP,training_pool,1,7.47,7.47,7.47,False,False,1.0,1.0
YXVQCFHSEWFLMH,training_pool,1,4.1,4.1,4.1,False,False,0.0,0.0
ZBHVGFDZOLWPQG,training_pool,1,6.38,6.38,6.38,False,False,1.0,1.0
ZCCRWSSQMXMLJV,training_pool,2,9.524999999999999,9.12,9.93,False,False,1.0,1.0
ZDJBPXJWRNMOPO,training_pool,1,8.2,8.2,8.2,False,False,1.0,1.0
ZEACOKJOQLAYTD,flora,1,7.16,7.16,7.16,False,False,1.0,1.0
ZEEAXDGUEMBVMX,training_pool,2,7.960000000000001,7.54,8.38,False,False,1.0,1.0
ZEOSJTLLZKNHCC,training_pool,1,8.62,8.62,8.62,False,False,1.0,1.0
ZEUXLEMAQKSPGF,training_pool,1,7.16,7.16,7.16,False,False,1.0,1.0
ZFDLCRWMTXDSMU,training_pool,1,6.73,6.73,6.73,False,False,1.0,1.0
ZOCJVJQUESRVNL,training_pool,1,5.19,5.19,5.19,False,False,0.0,1.0
ZSEMSLCACOUIRO,training_pool,1,7.09,7.09,7.09,False,False,1.0,1.0
ZTGHWUWBQNCCOH,training_pool,1,6.6,6.6,6.6,False,False,1.0,1.0
ZTGQWQGSBKBHPP,training_pool,1,10.4,10.4,10.4,False,False,1.0,1.0
ZVNHFBPBPJCDAL,training_pool,1,4.79,4.79,4.79,False,False,0.0,0.0
ZXKOQSKENGIXCM,training_pool,1,4.24,4.24,4.24,False,False,0.0,0.0
ZYEAQYVCQUGMBF,training_pool,1,8.8,8.8,8.8,False,False,1.0,1.0
